"user116"	"item1"	0
"user117"	"item1"	1
"user118"	"item1"	0
"user119"	"item1"	0
"user120"	"item1"	0
"user121"	"item1"	0
"user122"	"item1"	0
"user123"	"item1"	0
"user124"	"item1"	1
"user125"	"item1"	0
"user126"	"item1"	0
"user127"	"item1"	1
"user128"	"item1"	1
"user129"	"item1"	0
"user130"	"item1"	1
"user131"	"item1"	1
"user132"	"item1"	0
"user133"	"item1"	1
"user134"	"item1"	1
"user135"	"item1"	0
"user136"	"item1"	0
"user137"	"item1"	1
"user138"	"item1"	1
"user139"	"item1"	1
"user140"	"item1"	1
"user141"	"item1"	0
"user142"	"item1"	0
"user143"	"item1"	0
"user144"	"item1"	0
"user145"	"item1"	0
"user146"	"item1"	0
"user147"	"item1"	1
"user148"	"item1"	0
"user149"	"item1"	0
"user150"	"item1"	0
"user151"	"item1"	0
"user152"	"item1"	0
"user153"	"item1"	0
"user154"	"item1"	0
"user155"	"item1"	0
"user156"	"item1"	1
"user157"	"item1"	1
"user158"	"item1"	1
"user159"	"item1"	0
"user160"	"item1"	0
"user161"	"item1"	1
"user162"	"item1"	1
"user163"	"item1"	0
"user164"	"item1"	1
"user165"	"item1"	0
"user166"	"item1"	0
"user167"	"item1"	0
"user168"	"item1"	1
"user169"	"item1"	1
"user170"	"item1"	1
"user171"	"item1"	0
"user172"	"item1"	0
"user173"	"item1"	1
"user174"	"item1"	0
"user175"	"item1"	0
"user176"	"item1"	0
"user177"	"item1"	1
"user178"	"item1"	0
"user179"	"item1"	0
"user180"	"item1"	0
"user181"	"item1"	1
"user182"	"item1"	0
"user183"	"item1"	0
"user184"	"item1"	0
"user185"	"item1"	1
"user186"	"item1"	0
"user187"	"item1"	1
"user188"	"item1"	1
"user189"	"item1"	1
"user190"	"item1"	0
"user191"	"item1"	1
"user192"	"item1"	0
"user193"	"item1"	0
"user194"	"item1"	1
"user195"	"item1"	1
"user196"	"item1"	1
"user197"	"item1"	1
"user198"	"item1"	1
"user199"	"item1"	1
"user200"	"item1"	1
"user201"	"item1"	0
"user202"	"item1"	1
"user203"	"item1"	0
"user204"	"item1"	0
"user205"	"item1"	1
"user206"	"item1"	0
"user207"	"item1"	1
"user208"	"item1"	0
"user209"	"item1"	0
"user210"	"item1"	0
"user211"	"item1"	1
"user212"	"item1"	0
"user213"	"item1"	0
"user214"	"item1"	1
"user215"	"item1"	1
"user216"	"item1"	0
"user217"	"item1"	1
"user218"	"item1"	0
"user219"	"item1"	1
"user220"	"item1"	0
"user221"	"item1"	1
"user222"	"item1"	1
"user223"	"item1"	0
"user224"	"item1"	1
"user225"	"item1"	1
"user226"	"item1"	1
"user227"	"item1"	0
"user228"	"item1"	0
"user229"	"item1"	0
"user230"	"item1"	0
"user231"	"item1"	0
"user232"	"item1"	0
"user233"	"item1"	0
"user234"	"item1"	0
"user235"	"item1"	0
"user236"	"item1"	1
"user237"	"item1"	0
"user238"	"item1"	1
"user239"	"item1"	0
"user240"	"item1"	0
"user241"	"item1"	1
"user242"	"item1"	1
"user243"	"item1"	0
"user244"	"item1"	1
"user245"	"item1"	0
"user246"	"item1"	0
"user247"	"item1"	0
"user248"	"item1"	0
"user249"	"item1"	0
"user250"	"item1"	0
"user251"	"item1"	0
"user252"	"item1"	0
"user253"	"item1"	0
"user254"	"item1"	0
"user255"	"item1"	0
"user256"	"item1"	0
"user257"	"item1"	1
"user258"	"item1"	0
"user259"	"item1"	0
"user260"	"item1"	0
"user261"	"item1"	0
"user262"	"item1"	1
"user263"	"item1"	1
"user264"	"item1"	0
"user265"	"item1"	1
"user266"	"item1"	0
"user267"	"item1"	1
"user268"	"item1"	0
"user269"	"item1"	0
"user270"	"item1"	1
"user271"	"item1"	1
"user272"	"item1"	0
"user273"	"item1"	1
"user274"	"item1"	1
"user275"	"item1"	1
"user276"	"item1"	0
"user277"	"item1"	1
"user278"	"item1"	1
"user279"	"item1"	0
"user280"	"item1"	1
"user281"	"item1"	0
"user282"	"item1"	0
"user283"	"item1"	1
"user284"	"item1"	1
"user285"	"item1"	0
"user286"	"item1"	0
"user287"	"item1"	0
"user288"	"item1"	1
"user289"	"item1"	1
"user290"	"item1"	1
"user291"	"item1"	1
"user292"	"item1"	1
"user293"	"item1"	0
"user294"	"item1"	1
"user295"	"item1"	1
"user296"	"item1"	0
"user297"	"item1"	1
"user298"	"item1"	0
"user299"	"item1"	1
"user300"	"item1"	0
"user301"	"item1"	1
"user302"	"item1"	1
"user303"	"item1"	0
"user304"	"item1"	0
"user305"	"item1"	0
"user306"	"item1"	0
"user307"	"item1"	0
"user308"	"item1"	1
"user309"	"item1"	1
"user310"	"item1"	1
"user311"	"item1"	0
"user312"	"item1"	1
"user313"	"item1"	0
"user314"	"item1"	1
"user315"	"item1"	0
"user316"	"item1"	0
"user317"	"item1"	0
"user318"	"item1"	0
"user319"	"item1"	0
"user320"	"item1"	1
"user321"	"item1"	0
"user322"	"item1"	0
"user323"	"item1"	0
"user324"	"item1"	0
"user325"	"item1"	0
"user326"	"item1"	0
"user327"	"item1"	0
"user328"	"item1"	1
"user329"	"item1"	0
"user330"	"item1"	0
"user331"	"item1"	1
"user332"	"item1"	1
"user333"	"item1"	1
"user334"	"item1"	1
"user335"	"item1"	0
"user336"	"item1"	0
"user337"	"item1"	0
"user338"	"item1"	0
"user339"	"item1"	0
"user340"	"item1"	0
"user341"	"item1"	1
"user342"	"item1"	0
"user343"	"item1"	0
"user344"	"item1"	0
"user345"	"item1"	0
"user346"	"item1"	0
"user347"	"item1"	1
"user348"	"item1"	1
"user349"	"item1"	0
"user350"	"item1"	1
"user351"	"item1"	1
"user352"	"item1"	0
"user353"	"item1"	1
"user354"	"item1"	0
"user355"	"item1"	1
"user356"	"item1"	0
"user357"	"item1"	1
"user358"	"item1"	0
"user359"	"item1"	0
"user360"	"item1"	0
"user361"	"item1"	1
"user362"	"item1"	0
"user363"	"item1"	0
"user364"	"item1"	1
"user365"	"item1"	1
"user366"	"item1"	1
"user367"	"item1"	0
"user368"	"item1"	0
"user369"	"item1"	1
"user370"	"item1"	0
"user371"	"item1"	0
"user372"	"item1"	0
"user373"	"item1"	1
"user374"	"item1"	1
"user375"	"item1"	0
"user376"	"item1"	0
"user377"	"item1"	1
"user378"	"item1"	0
"user379"	"item1"	1
"user380"	"item1"	0
"user381"	"item1"	0
"user382"	"item1"	0
"user383"	"item1"	1
"user384"	"item1"	1
"user385"	"item1"	0
"user386"	"item1"	1
"user387"	"item1"	0
"user388"	"item1"	1
"user389"	"item1"	0
"user390"	"item1"	0
"user391"	"item1"	1
"user392"	"item1"	1
"user393"	"item1"	1
"user394"	"item1"	1
"user395"	"item1"	0
"user396"	"item1"	1
"user397"	"item1"	0
"user398"	"item1"	0
"user399"	"item1"	0
"user400"	"item1"	0
"user401"	"item1"	1
"user402"	"item1"	0
"user403"	"item1"	0
"user404"	"item1"	1
"user405"	"item1"	0
"user406"	"item1"	1
"user407"	"item1"	1
"user408"	"item1"	0
"user409"	"item1"	1
"user410"	"item1"	0
"user411"	"item1"	0
"user412"	"item1"	1
"user413"	"item1"	1
"user414"	"item1"	0
"user415"	"item1"	0
"user416"	"item1"	0
"user417"	"item1"	0
"user418"	"item1"	1
"user419"	"item1"	1
"user420"	"item1"	0
"user421"	"item1"	1
"user422"	"item1"	1
"user423"	"item1"	1
"user424"	"item1"	0
"user425"	"item1"	1
"user426"	"item1"	1
"user427"	"item1"	0
"user428"	"item1"	0
"user429"	"item1"	0
"user430"	"item1"	1
"user431"	"item1"	0
"user432"	"item1"	0
"user433"	"item1"	1
"user434"	"item1"	1
"user435"	"item1"	1
"user436"	"item1"	1
"user437"	"item1"	0
"user438"	"item1"	1
"user439"	"item1"	0
"user440"	"item1"	0
"user441"	"item1"	0
"user442"	"item1"	0
"user443"	"item1"	0
"user444"	"item1"	1
"user445"	"item1"	0
"user446"	"item1"	0
"user447"	"item1"	0
"user448"	"item1"	0
"user449"	"item1"	0
"user450"	"item1"	0
"user451"	"item1"	0
"user452"	"item1"	1
"user453"	"item1"	0
"user454"	"item1"	0
"user455"	"item1"	1
"user456"	"item1"	0
"user457"	"item1"	0
"user458"	"item1"	0
"user459"	"item1"	1
"user460"	"item1"	0
"user461"	"item1"	0
"user462"	"item1"	0
"user463"	"item1"	0
"user464"	"item1"	0
"user465"	"item1"	1
"user466"	"item1"	1
"user467"	"item1"	0
"user468"	"item1"	1
"user469"	"item1"	0
"user470"	"item1"	1
"user471"	"item1"	1
"user472"	"item1"	0
"user473"	"item1"	0
"user474"	"item1"	1
"user475"	"item1"	0
"user476"	"item1"	0
"user477"	"item1"	1
"user478"	"item1"	1
"user479"	"item1"	1
"user480"	"item1"	1
"user481"	"item1"	1
"user482"	"item1"	0
"user483"	"item1"	0
"user484"	"item1"	0
"user485"	"item1"	0
"user486"	"item1"	1
"user487"	"item1"	0
"user488"	"item1"	0
"user489"	"item1"	1
"user490"	"item1"	1
"user491"	"item1"	0
"user492"	"item1"	1
"user493"	"item1"	0
"user494"	"item1"	0
"user495"	"item1"	0
"user496"	"item1"	0
"user497"	"item1"	1
"user498"	"item1"	0
"user499"	"item1"	0
"user500"	"item1"	0
"user501"	"item1"	1
"user502"	"item1"	0
"user503"	"item1"	1
"user504"	"item1"	0
"user505"	"item1"	1
"user506"	"item1"	0
"user507"	"item1"	0
"user508"	"item1"	0
"user509"	"item1"	1
"user510"	"item1"	0
"user511"	"item1"	0
"user512"	"item1"	0
"user513"	"item1"	0
"user514"	"item1"	1
"user515"	"item1"	1
"user516"	"item1"	1
"user517"	"item1"	0
"user518"	"item1"	0
"user519"	"item1"	0
"user520"	"item1"	1
"user521"	"item1"	0
"user522"	"item1"	1
"user523"	"item1"	0
"user524"	"item1"	0
"user525"	"item1"	0
"user526"	"item1"	0
"user527"	"item1"	0
"user528"	"item1"	0
"user529"	"item1"	1
"user530"	"item1"	0
"user531"	"item1"	0
"user532"	"item1"	1
"user533"	"item1"	0
"user534"	"item1"	1
"user535"	"item1"	1
"user536"	"item1"	0
"user537"	"item1"	1
"user538"	"item1"	0
"user539"	"item1"	0
"user540"	"item1"	0
"user541"	"item1"	0
"user542"	"item1"	0
"user543"	"item1"	1
"user544"	"item1"	1
"user545"	"item1"	1
"user546"	"item1"	0
"user547"	"item1"	1
"user548"	"item1"	0
"user549"	"item1"	1
"user550"	"item1"	1
"user551"	"item1"	1
"user552"	"item1"	1
"user553"	"item1"	0
"user554"	"item1"	1
"user555"	"item1"	0
"user556"	"item1"	1
"user557"	"item1"	0
"user558"	"item1"	1
"user559"	"item1"	0
"user560"	"item1"	0
"user561"	"item1"	1
"user562"	"item1"	1
"user563"	"item1"	1
"user564"	"item1"	0
"user565"	"item1"	0
"user566"	"item1"	0
"user567"	"item1"	0
"user568"	"item1"	1
"user569"	"item1"	0
"user570"	"item1"	1
"user571"	"item1"	0
"user572"	"item1"	1
"user573"	"item1"	0
"user574"	"item1"	0
"user575"	"item1"	1
"user576"	"item1"	1
"user577"	"item1"	0
"user578"	"item1"	0
"user579"	"item1"	1
"user580"	"item1"	1
"user581"	"item1"	0
"user582"	"item1"	1
"user583"	"item1"	1
"user584"	"item1"	0
"user585"	"item1"	1
"user586"	"item1"	0
"user587"	"item1"	1
"user588"	"item1"	0
"user589"	"item1"	0
"user590"	"item1"	0
"user591"	"item1"	1
"user592"	"item1"	0
"user593"	"item1"	0
"user594"	"item1"	1
"user595"	"item1"	0
"user596"	"item1"	0
"user597"	"item1"	0
"user598"	"item1"	1
"user599"	"item1"	1
"user600"	"item1"	0
"user601"	"item1"	0
"user602"	"item1"	0
"user603"	"item1"	1
"user604"	"item1"	0
"user605"	"item1"	0
"user606"	"item1"	0
"user607"	"item1"	0
"user608"	"item1"	0
"user609"	"item1"	0
"user610"	"item1"	0
"user611"	"item1"	0
"user612"	"item1"	1
"user613"	"item1"	0
"user614"	"item1"	1
"user615"	"item1"	0
"user616"	"item1"	0
"user617"	"item1"	0
"user618"	"item1"	1
"user619"	"item1"	1
"user620"	"item1"	0
"user621"	"item1"	0
"user622"	"item1"	1
"user623"	"item1"	1
"user624"	"item1"	1
"user625"	"item1"	1
"user626"	"item1"	1
"user627"	"item1"	1
"user628"	"item1"	1
"user629"	"item1"	0
"user630"	"item1"	0
"user631"	"item1"	0
"user632"	"item1"	1
"user633"	"item1"	0
"user634"	"item1"	1
"user635"	"item1"	0
"user636"	"item1"	1
"user637"	"item1"	0
"user638"	"item1"	0
"user639"	"item1"	1
"user640"	"item1"	1
"user641"	"item1"	0
"user642"	"item1"	1
"user643"	"item1"	0
"user644"	"item1"	0
"user645"	"item1"	0
"user646"	"item1"	1
"user647"	"item1"	0
"user648"	"item1"	0
"user649"	"item1"	1
"user650"	"item1"	0
"user651"	"item1"	1
"user652"	"item1"	0
"user653"	"item1"	0
"user654"	"item1"	1
"user655"	"item1"	1
"user656"	"item1"	1
"user657"	"item1"	0
"user658"	"item1"	1
"user659"	"item1"	0
"user660"	"item1"	0
"user661"	"item1"	1
"user662"	"item1"	0
"user663"	"item1"	1
"user664"	"item1"	0
"user665"	"item1"	1
"user666"	"item1"	0
"user667"	"item1"	0
"user668"	"item1"	1
"user669"	"item1"	0
"user670"	"item1"	0
"user671"	"item1"	1
"user672"	"item1"	0
"user673"	"item1"	0
"user674"	"item1"	1
"user675"	"item1"	0
"user676"	"item1"	1
"user677"	"item1"	0
"user678"	"item1"	1
"user679"	"item1"	0
"user680"	"item1"	0
"user681"	"item1"	1
"user682"	"item1"	0
"user683"	"item1"	0
"user684"	"item1"	1
"user685"	"item1"	0
"user686"	"item1"	0
"user687"	"item1"	1
"user688"	"item1"	0
"user689"	"item1"	0
"user690"	"item1"	0
"user691"	"item1"	1
"user692"	"item1"	0
"user693"	"item1"	1
"user694"	"item1"	1
"user695"	"item1"	0
"user696"	"item1"	1
"user697"	"item1"	1
"user698"	"item1"	1
"user699"	"item1"	0
"user700"	"item1"	0
"user701"	"item1"	0
"user702"	"item1"	0
"user703"	"item1"	1
"user704"	"item1"	0
"user705"	"item1"	0
"user706"	"item1"	1
"user707"	"item1"	0
"user708"	"item1"	0
"user709"	"item1"	0
"user710"	"item1"	0
"user711"	"item1"	0
"user712"	"item1"	0
"user713"	"item1"	1
"user714"	"item1"	1
"user715"	"item1"	0
"user716"	"item1"	1
"user717"	"item1"	0
"user718"	"item1"	1
"user719"	"item1"	0
"user720"	"item1"	1
"user721"	"item1"	1
"user722"	"item1"	0
"user723"	"item1"	0
"user724"	"item1"	1
"user725"	"item1"	1
"user726"	"item1"	1
"user727"	"item1"	0
"user728"	"item1"	0
"user729"	"item1"	1
"user730"	"item1"	1
"user731"	"item1"	0
"user732"	"item1"	0
"user733"	"item1"	1
"user734"	"item1"	0
"user735"	"item1"	0
"user736"	"item1"	1
"user737"	"item1"	1
"user738"	"item1"	0
"user739"	"item1"	1
"user740"	"item1"	1
"user741"	"item1"	0
"user742"	"item1"	1
"user743"	"item1"	1
"user744"	"item1"	1
"user745"	"item1"	1
"user746"	"item1"	0
"user747"	"item1"	1
"user748"	"item1"	0
"user749"	"item1"	0
"user750"	"item1"	0
"user751"	"item1"	0
"user752"	"item1"	1
"user753"	"item1"	0
"user754"	"item1"	1
"user755"	"item1"	1
"user756"	"item1"	0
"user757"	"item1"	1
"user758"	"item1"	1
"user759"	"item1"	1
"user760"	"item1"	0
"user761"	"item1"	0
"user762"	"item1"	0
"user763"	"item1"	1
"user764"	"item1"	0
"user765"	"item1"	0
"user766"	"item1"	0
"user767"	"item1"	0
"user768"	"item1"	0
"user769"	"item1"	1
"user770"	"item1"	0
"user771"	"item1"	0
"user772"	"item1"	1
"user773"	"item1"	0
"user774"	"item1"	1
"user775"	"item1"	1
"user776"	"item1"	1
"user777"	"item1"	1
"user778"	"item1"	0
"user779"	"item1"	0
"user780"	"item1"	1
"user781"	"item1"	0
"user782"	"item1"	1
"user783"	"item1"	1
"user784"	"item1"	1
"user785"	"item1"	0
"user786"	"item1"	0
"user787"	"item1"	1
"user788"	"item1"	0
"user789"	"item1"	1
"user790"	"item1"	1
"user791"	"item1"	0
"user792"	"item1"	0
"user793"	"item1"	0
"user794"	"item1"	1
"user795"	"item1"	0
"user796"	"item1"	0
"user797"	"item1"	0
"user798"	"item1"	1
"user799"	"item1"	1
"user800"	"item1"	1
"user801"	"item1"	1
"user802"	"item1"	0
"user803"	"item1"	0
"user804"	"item1"	0
"user805"	"item1"	0
"user806"	"item1"	1
"user807"	"item1"	0
"user808"	"item1"	1
"user809"	"item1"	0
"user810"	"item1"	0
"user811"	"item1"	0
"user812"	"item1"	1
"user813"	"item1"	0
"user814"	"item1"	1
"user815"	"item1"	1
"user816"	"item1"	0
"user817"	"item1"	1
"user818"	"item1"	0
"user819"	"item1"	0
"user820"	"item1"	0
"user821"	"item1"	1
"user822"	"item1"	1
"user823"	"item1"	0
"user824"	"item1"	1
"user825"	"item1"	0
"user826"	"item1"	1
"user827"	"item1"	0
"user828"	"item1"	0
"user829"	"item1"	1
"user830"	"item1"	0
"user831"	"item1"	0
"user832"	"item1"	0
"user833"	"item1"	1
"user834"	"item1"	0
"user835"	"item1"	0
"user836"	"item1"	0
"user837"	"item1"	1
"user838"	"item1"	1
"user839"	"item1"	0
"user840"	"item1"	1
"user841"	"item1"	1
"user842"	"item1"	1
"user843"	"item1"	1
"user844"	"item1"	0
"user845"	"item1"	0
"user846"	"item1"	1
"user847"	"item1"	0
"user848"	"item1"	0
"user849"	"item1"	0
"user850"	"item1"	0
"user851"	"item1"	1
"user852"	"item1"	0
"user853"	"item1"	1
"user854"	"item1"	1
"user855"	"item1"	1
"user856"	"item1"	1
"user857"	"item1"	0
"user858"	"item1"	1
"user859"	"item1"	1
"user860"	"item1"	0
"user861"	"item1"	0
"user862"	"item1"	0
"user863"	"item1"	0
"user864"	"item1"	1
"user865"	"item1"	1
"user866"	"item1"	0
"user867"	"item1"	1
"user868"	"item1"	1
"user869"	"item1"	1
"user870"	"item1"	1
"user871"	"item1"	0
"user872"	"item1"	1
"user873"	"item1"	0
"user874"	"item1"	0
"user875"	"item1"	0
"user876"	"item1"	0
"user877"	"item1"	0
"user878"	"item1"	0
"user879"	"item1"	1
"user880"	"item1"	1
"user881"	"item1"	1
"user882"	"item1"	1
"user883"	"item1"	1
"user884"	"item1"	0
"user885"	"item1"	1
"user886"	"item1"	1
"user887"	"item1"	1
"user888"	"item1"	0
"user889"	"item1"	0
"user890"	"item1"	0
"user891"	"item1"	0
"user892"	"item1"	1
"user893"	"item1"	0
"user894"	"item1"	0
"user895"	"item1"	1
"user896"	"item1"	1
"user897"	"item1"	0
"user898"	"item1"	1
"user899"	"item1"	0
"user900"	"item1"	1
"user901"	"item1"	0
"user902"	"item1"	1
"user903"	"item1"	0
"user904"	"item1"	0
"user905"	"item1"	0
"user906"	"item1"	1
"user907"	"item1"	1
"user908"	"item1"	1
"user909"	"item1"	1
"user910"	"item1"	1
"user911"	"item1"	1
"user912"	"item1"	1
"user913"	"item1"	1
"user914"	"item1"	1
"user915"	"item1"	0
"user916"	"item1"	1
"user917"	"item1"	0
"user918"	"item1"	1
"user919"	"item1"	1
"user920"	"item1"	0
"user921"	"item1"	1
"user922"	"item1"	1
"user923"	"item1"	0
"user924"	"item1"	1
"user925"	"item1"	0
"user926"	"item1"	0
"user927"	"item1"	0
"user928"	"item1"	1
"user929"	"item1"	1
"user930"	"item1"	1
"user931"	"item1"	0
"user932"	"item1"	1
"user933"	"item1"	0
"user934"	"item1"	1
"user935"	"item1"	0
"user936"	"item1"	1
"user937"	"item1"	0
"user938"	"item1"	1
"user939"	"item1"	1
"user940"	"item1"	1
"user941"	"item1"	1
"user942"	"item1"	0
"user943"	"item1"	1
"user944"	"item1"	1
"user945"	"item1"	0
"user946"	"item1"	0
"user947"	"item1"	0
"user948"	"item1"	0
"user949"	"item1"	1
"user950"	"item1"	0
"user951"	"item1"	0
"user952"	"item1"	0
"user953"	"item1"	1
"user954"	"item1"	0
"user955"	"item1"	1
"user956"	"item1"	1
"user957"	"item1"	0
"user958"	"item1"	1
"user959"	"item1"	0
"user960"	"item1"	0
"user961"	"item1"	1
"user962"	"item1"	0
"user963"	"item1"	0
"user964"	"item1"	1
"user965"	"item1"	1
"user966"	"item1"	0
"user967"	"item1"	1
"user968"	"item1"	1
"user969"	"item1"	1
"user970"	"item1"	0
"user971"	"item1"	1
"user972"	"item1"	0
"user973"	"item1"	1
"user974"	"item1"	1
"user975"	"item1"	0
"user976"	"item1"	0
"user977"	"item1"	0
"user978"	"item1"	1
"user979"	"item1"	0
"user980"	"item1"	0
"user981"	"item1"	0
"user982"	"item1"	0
"user983"	"item1"	1
"user984"	"item1"	1
"user985"	"item1"	0
"user986"	"item1"	0
"user987"	"item1"	1
"user988"	"item1"	0
"user989"	"item1"	0
"user990"	"item1"	1
"user991"	"item1"	1
"user992"	"item1"	0
"user993"	"item1"	1
"user994"	"item1"	0
"user995"	"item1"	1
"user996"	"item1"	1
"user997"	"item1"	0
"user998"	"item1"	1
"user999"	"item1"	0
"user1000"	"item1"	1
"user1"	"item2"	1
"user2"	"item2"	0
"user3"	"item2"	0
"user4"	"item2"	1
"user5"	"item2"	1
"user6"	"item2"	1
"user7"	"item2"	1
"user8"	"item2"	0
"user9"	"item2"	0
"user10"	"item2"	0
"user11"	"item2"	0
"user12"	"item2"	0
"user13"	"item2"	1
"user14"	"item2"	1
"user15"	"item2"	1
"user16"	"item2"	0
"user17"	"item2"	0
"user18"	"item2"	0
"user19"	"item2"	1
"user20"	"item2"	0
"user21"	"item2"	0
"user22"	"item2"	0
"user23"	"item2"	0
"user24"	"item2"	0
"user25"	"item2"	0
"user26"	"item2"	0
"user27"	"item2"	1
"user28"	"item2"	1
"user29"	"item2"	0
"user30"	"item2"	1
"user31"	"item2"	0
"user32"	"item2"	1
"user33"	"item2"	1
"user34"	"item2"	0
"user35"	"item2"	0
"user36"	"item2"	0
"user37"	"item2"	1
"user38"	"item2"	1
"user39"	"item2"	0
"user40"	"item2"	0
"user41"	"item2"	0
"user42"	"item2"	0
"user43"	"item2"	0
"user44"	"item2"	1
"user45"	"item2"	0
"user46"	"item2"	0
"user47"	"item2"	0
"user48"	"item2"	1
"user49"	"item2"	1
"user50"	"item2"	1
"user51"	"item2"	0
"user52"	"item2"	1
"user53"	"item2"	0
"user54"	"item2"	0
"user55"	"item2"	0
"user56"	"item2"	0
"user57"	"item2"	0
"user58"	"item2"	0
"user59"	"item2"	0
"user60"	"item2"	0
"user61"	"item2"	0
"user62"	"item2"	1
"user63"	"item2"	0
"user64"	"item2"	1
"user65"	"item2"	0
"user66"	"item2"	0
"user67"	"item2"	1
"user68"	"item2"	1
"user69"	"item2"	1
"user70"	"item2"	1
"user71"	"item2"	0
"user72"	"item2"	1
"user73"	"item2"	1
"user74"	"item2"	1
"user75"	"item2"	1
"user76"	"item2"	1
"user77"	"item2"	0
"user78"	"item2"	0
"user79"	"item2"	1
"user80"	"item2"	1
"user81"	"item2"	0
"user82"	"item2"	0
"user83"	"item2"	1
"user84"	"item2"	0
"user85"	"item2"	1
"user86"	"item2"	0
"user87"	"item2"	1
"user88"	"item2"	1
"user89"	"item2"	0
"user90"	"item2"	0
"user91"	"item2"	0
"user92"	"item2"	1
"user93"	"item2"	0
"user94"	"item2"	0
"user95"	"item2"	0
"user96"	"item2"	0
"user97"	"item2"	0
"user98"	"item2"	0
"user99"	"item2"	0
"user100"	"item2"	0
"user101"	"item2"	0
"user102"	"item2"	1
"user103"	"item2"	1
"user104"	"item2"	0
"user105"	"item2"	0
"user106"	"item2"	0
"user107"	"item2"	1
"user108"	"item2"	0
"user109"	"item2"	0
"user110"	"item2"	0
"user111"	"item2"	0
"user112"	"item2"	0
"user113"	"item2"	1
"user114"	"item2"	0
"user115"	"item2"	0
"user116"	"item2"	1
"user117"	"item2"	1
"user118"	"item2"	0
"user119"	"item2"	0
"user120"	"item2"	1
"user121"	"item2"	1
"user122"	"item2"	1
"user123"	"item2"	0
"user124"	"item2"	0
"user125"	"item2"	0
"user126"	"item2"	0
"user127"	"item2"	0
"user128"	"item2"	0
"user129"	"item2"	1
"user130"	"item2"	1
"user131"	"item2"	0
"user132"	"item2"	1
"user133"	"item2"	0
"user134"	"item2"	1
"user135"	"item2"	1
"user136"	"item2"	1
"user137"	"item2"	0
"user138"	"item2"	1
"user139"	"item2"	1
"user140"	"item2"	1
"user141"	"item2"	1
"user142"	"item2"	0
"user143"	"item2"	1
"user144"	"item2"	0
"user145"	"item2"	0
"user146"	"item2"	1
"user147"	"item2"	0
"user148"	"item2"	0
"user149"	"item2"	0
"user150"	"item2"	0
"user151"	"item2"	0
"user152"	"item2"	0
"user153"	"item2"	0
"user154"	"item2"	1
"user155"	"item2"	0
"user156"	"item2"	1
"user157"	"item2"	0
"user158"	"item2"	1
"user159"	"item2"	1
"user160"	"item2"	0
"user161"	"item2"	0
"user162"	"item2"	0
"user163"	"item2"	1
"user164"	"item2"	0
"user165"	"item2"	0
"user166"	"item2"	1
